path,filename,species,target_idx
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat129435.ogg,iNat129435.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC855089.ogg,XC855089.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC579868.ogg,XC579868.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat769075.ogg,iNat769075.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC411257.ogg,XC411257.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat333629.ogg,iNat333629.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat179203.ogg,iNat179203.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat933574.ogg,iNat933574.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC800248.ogg,XC800248.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat353491.ogg,iNat353491.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC389255.ogg,XC389255.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC289241.ogg,XC289241.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1034869.ogg,iNat1034869.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC461377.ogg,XC461377.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC496927.ogg,XC496927.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat588186.ogg,iNat588186.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC964453.ogg,XC964453.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC592994.ogg,XC592994.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC972225.ogg,XC972225.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC974130.ogg,XC974130.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat77639.ogg,iNat77639.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC837948.ogg,XC837948.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC974326.ogg,XC974326.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat655375.ogg,iNat655375.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC743178.ogg,XC743178.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC822809.ogg,XC822809.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC461375.ogg,XC461375.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat714513.ogg,iNat714513.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC289243.ogg,XC289243.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat367044.ogg,iNat367044.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1236626.ogg,iNat1236626.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1540299.ogg,iNat1540299.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat594426.ogg,iNat594426.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat399173.ogg,iNat399173.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat37368.ogg,iNat37368.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat782799.ogg,iNat782799.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat769076.ogg,iNat769076.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat529398.ogg,iNat529398.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat827933.ogg,iNat827933.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat594427.ogg,iNat594427.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat67946.ogg,iNat67946.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat353492.ogg,iNat353492.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC389256.ogg,XC389256.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat200784.ogg,iNat200784.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC392925.ogg,XC392925.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat679107.ogg,iNat679107.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat997410.ogg,iNat997410.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat943669.ogg,iNat943669.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC699107.ogg,XC699107.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC872236.ogg,XC872236.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC48747.ogg,XC48747.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat330535.ogg,iNat330535.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat124261.ogg,iNat124261.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1221767.ogg,iNat1221767.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat373154.ogg,iNat373154.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat302949.ogg,iNat302949.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1363030.ogg,iNat1363030.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC531209.ogg,XC531209.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat187086.ogg,iNat187086.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC364735.ogg,XC364735.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat214130.ogg,iNat214130.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat557440.ogg,iNat557440.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat918523.ogg,iNat918523.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC843612.ogg,XC843612.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1699747.ogg,iNat1699747.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC238329.ogg,XC238329.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1738605.ogg,iNat1738605.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1223549.ogg,iNat1223549.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC533594.ogg,XC533594.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat918734.ogg,iNat918734.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1366940.ogg,iNat1366940.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC283193.ogg,XC283193.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat582452.ogg,iNat582452.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat508794.ogg,iNat508794.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat842943.ogg,iNat842943.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat905413.ogg,iNat905413.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat548830.ogg,iNat548830.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC405408.ogg,XC405408.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1228967.ogg,iNat1228967.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC498503.ogg,XC498503.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1306495.ogg,iNat1306495.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC699666.ogg,XC699666.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1565427.ogg,iNat1565427.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat898730.ogg,iNat898730.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat452473.ogg,iNat452473.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat582450.ogg,iNat582450.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat165772.ogg,iNat165772.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC504299.ogg,XC504299.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC11547.ogg,XC11547.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1526654.ogg,iNat1526654.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC901152.ogg,XC901152.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC927195.ogg,XC927195.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC308565.ogg,XC308565.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1711295.ogg,iNat1711295.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC353207.ogg,XC353207.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC265951.ogg,XC265951.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1345354.ogg,iNat1345354.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat620100.ogg,iNat620100.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat414235.ogg,iNat414235.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat293673.ogg,iNat293673.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat586780.ogg,iNat586780.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1373382.ogg,iNat1373382.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat182842.ogg,iNat182842.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat165773.ogg,iNat165773.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC181065.ogg,XC181065.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1480680.ogg,iNat1480680.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1006174.ogg,iNat1006174.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC298942.ogg,XC298942.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC715891.ogg,XC715891.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat150284.ogg,iNat150284.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat179616.ogg,iNat179616.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC769543.ogg,XC769543.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC838329.ogg,XC838329.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC697188.ogg,XC697188.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat803006.ogg,iNat803006.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat585826.ogg,iNat585826.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1699656.ogg,iNat1699656.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat134995.ogg,iNat134995.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC499848.ogg,XC499848.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC707564.ogg,XC707564.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat592341.ogg,iNat592341.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC830262.ogg,XC830262.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat474405.ogg,iNat474405.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1432041.ogg,iNat1432041.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1727033.ogg,iNat1727033.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1702258.ogg,iNat1702258.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1344951.ogg,iNat1344951.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat865584.ogg,iNat865584.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat18466.ogg,iNat18466.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC457513.ogg,XC457513.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC704508.ogg,XC704508.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat353237.ogg,iNat353237.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1282296.ogg,iNat1282296.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat474410.ogg,iNat474410.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat516281.ogg,iNat516281.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat610890.ogg,iNat610890.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1722228.ogg,iNat1722228.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC707565.ogg,XC707565.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC332715.ogg,XC332715.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat587003.ogg,iNat587003.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat380251.ogg,iNat380251.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC662458.ogg,XC662458.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat857318.ogg,iNat857318.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1661887.ogg,iNat1661887.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC987965.ogg,XC987965.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC727674.ogg,XC727674.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat678079.ogg,iNat678079.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1232755.ogg,iNat1232755.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat874919.ogg,iNat874919.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat296800.ogg,iNat296800.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1304783.ogg,iNat1304783.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC896459.ogg,XC896459.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC789028.ogg,XC789028.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1411274.ogg,iNat1411274.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat790466.ogg,iNat790466.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat349682.ogg,iNat349682.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC306539.ogg,XC306539.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat563218.ogg,iNat563218.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat748757.ogg,iNat748757.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat636504.ogg,iNat636504.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC749740.ogg,XC749740.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1335628.ogg,iNat1335628.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC185893.ogg,XC185893.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1270413.ogg,iNat1270413.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC301243.ogg,XC301243.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC191818.ogg,XC191818.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1007409.ogg,iNat1007409.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC755618.ogg,XC755618.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat741216.ogg,iNat741216.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat383388.ogg,iNat383388.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1037521.ogg,iNat1037521.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat450214.ogg,iNat450214.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC2212.ogg,XC2212.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat437502.ogg,iNat437502.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat353988.ogg,iNat353988.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat380252.ogg,iNat380252.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC540656.ogg,XC540656.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat212095.ogg,iNat212095.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1099392.ogg,iNat1099392.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat31839.ogg,iNat31839.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC396067.ogg,XC396067.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat908800.ogg,iNat908800.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC447868.ogg,XC447868.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat863290.ogg,iNat863290.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat19409.ogg,iNat19409.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat51539.ogg,iNat51539.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC858721.ogg,XC858721.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1700111.ogg,iNat1700111.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC197712.ogg,XC197712.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC131328.ogg,XC131328.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC401020.ogg,XC401020.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1033555.ogg,iNat1033555.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat364715.ogg,iNat364715.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat133178.ogg,iNat133178.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1598483.ogg,iNat1598483.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC401021.ogg,XC401021.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat598904.ogg,iNat598904.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat140544.ogg,iNat140544.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1053840.ogg,iNat1053840.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat474416.ogg,iNat474416.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC447869.ogg,XC447869.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC707563.ogg,XC707563.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC695940.ogg,XC695940.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat55414.ogg,iNat55414.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1102819.ogg,iNat1102819.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat163638.ogg,iNat163638.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat681394.ogg,iNat681394.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC959010.ogg,XC959010.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC863159.ogg,XC863159.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat437277.ogg,iNat437277.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC360241.ogg,XC360241.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1270399.ogg,iNat1270399.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1356362.ogg,iNat1356362.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC401023.ogg,XC401023.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC566912.ogg,XC566912.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC150064.ogg,XC150064.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat120649.ogg,iNat120649.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat363911.ogg,iNat363911.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat342713.ogg,iNat342713.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC335889.ogg,XC335889.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC455473.ogg,XC455473.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC401022.ogg,XC401022.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat605678.ogg,iNat605678.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC85152.ogg,XC85152.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC120541.ogg,XC120541.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat1270398.ogg,iNat1270398.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat167729.ogg,iNat167729.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat703023.ogg,iNat703023.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC621028.ogg,XC621028.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC403225.ogg,XC403225.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC583425.ogg,XC583425.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC974356.ogg,XC974356.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC1017644.ogg,XC1017644.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat661249.ogg,iNat661249.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC956450.ogg,XC956450.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC707560.ogg,XC707560.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/iNat270825.ogg,iNat270825.ogg,fepowl,83
/Users/ray/Documents/ML/birdclef-2026/train_audio/fepowl/XC1034537.ogg,XC1034537.ogg,fepowl,83
